date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:34:00	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-brands-400d41d.eot	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:05	92136/92136	---M--	200	added ('OK')	font/woff	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-brands-400.woff	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:10	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400d41d.eot	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:10	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-brands-400.svg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:11	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.eot	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:11	136516/136516	---M--	200	added ('OK')	font/ttf	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-brands-400.ttf	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:11	13588/13588	---M--	200	added ('OK')	font/woff2	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.woff2	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:11	16776/16776	---M--	200	added ('OK')	font/woff	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.woff	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:12	34052/34052	---M--	200	added ('OK')	font/ttf	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.ttf	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:13	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-regular-400.svg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:14	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.eot	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:16	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900d41d.eot	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:17	80252/80252	---M--	200	added ('OK')	font/woff2	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.woff2	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:17	204528/204528	---M--	200	added ('OK')	font/ttf	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.ttf	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:19	104280/104280	---M--	200	added ('OK')	font/woff	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.woff	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:25	197471/197471	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/banner2.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/banner2.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:25	192229/192229	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/banner1.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/banner1.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:25	917575/917575	---MCZ	200	added ('OK')	image/svg+xml	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/webfonts/fa-solid-900.svg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:26	100995/100995	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/banner3.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/banner3.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:26	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Apr%202022%2012:04:26%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/owl.video.play.png	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/owl.video.play.png	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:27	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Apr%202022%2012:04:26%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfont/flexslider-icon.eot	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfont/flexslider-icon.eot	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:27	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Apr%202022%2012:04:27%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfonts/flexslider-icon.eot?	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfonts/flexslider-icond41d.eot	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:29	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Apr%202022%2012:04:28%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfonts/flexslider-icon.woff	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfonts/flexslider-icon.woff	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:29	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Apr%202022%2012:04:29%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfonts/flexslider-icon.ttf	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfonts/flexslider-icon.ttf	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:30	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Apr%202022%2012:04:30%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfonts/flexslider-icon.svg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/fonts/webfonts/flexslider-icon.svg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/css/style-liberty.css)
17:34:30	8833/8833	---M-Z	200	added ('OK')	application/javascript	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery.waypoints.min.js	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/about.html)
17:34:30	2936/2936	---M-Z	200	added ('OK')	application/javascript	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery.countup.js	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery.countup.js	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/about.html)
17:34:31	16873/16873	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-8.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-8.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products.html)
17:34:31	17349/17349	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-7.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-7.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products.html)
17:34:32	19429/19429	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-5.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-5.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products.html)
17:34:32	16073/16073	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-6.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-6.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products.html)
17:34:33	89680/89680	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-9.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/shop-9.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products.html)
17:34:33	95786/95786	---M-Z	200	added ('OK')	application/javascript	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery-1.11.1.min.js	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery-1.11.1.min.js	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products.html)
17:34:36	38795/38795	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/cart1.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/cart1.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/product-single.html)
17:34:36	37383/37383	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/cart2.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/cart2.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/product-single.html)
17:34:37	34809/34809	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/cart3.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/cart3.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/product-single.html)
17:34:37	450163/450163	---M-Z	200	added ('OK')	application/javascript	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery-ui.js	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery-ui.js	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products.html)
17:34:37	41110/41110	---M-Z	200	added ('OK')	application/javascript	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery.flexslider.js	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/jquery.flexslider.js	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/product-single.html)
17:34:37	57539/57539	---M--	200	added ('OK')	image/jpeg	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/cart4.jpg	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/cart4.jpg	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/product-single.html)
17:34:37	4339/4339	---M-Z	200	added ('OK')	application/javascript	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/imagezoom.js	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/imagezoom.js	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/product-single.html)
17:34:38	564/564	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Apr%202022%2012:04:38%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products-product-single.html	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products-product-single.html	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/checkout.html)
17:34:39	564/564	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Apr%202022%2012:04:39%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products-cart.html	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products-cart.html	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/checkout.html)
17:34:41	564/564	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Apr%202022%2012:04:41%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/blog-product-single.html	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/blog-product-single.html	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/checkout.html)
17:34:42	41868/41868	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Apr%202022%2012:04:41%20GMT	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/payment.html	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/payment.html	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/checkout.html)
17:34:43	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Tue,%2002%20Nov%202021%2017:39:06%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/falguni/www.google-analytics.com/analytics.js	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products-1.html)
17:34:44	109/109	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Apr%202022%2012:04:44%20GMT	http://cdn.fancybar.net/ac/fancybar.js?zoneid=1502&serve=C6ADVKE&placement=w3layouts	C:/My%20Web%20Sites/falguni/cdn.fancybar.net/ac/fancybar.646a2f.delayed	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products-1.html)
17:34:46	9963/9963	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Apr%202022%2012:04:45%20GMT	https://www.carbonads.net/ac/fancybar.js?placement=w3layouts&serve=C6ADVKE&zoneid=1502	C:/My%20Web%20Sites/falguni/www.carbonads.net/ac/fancybar.657292.delayed	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/products-1.html)
17:34:48	16331/16331	---M--	200	added ('OK')	image/png	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/paypal.png	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/images/paypal.png	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/payment.html)
17:34:48	11733/11733	---M-Z	200	added ('OK')	application/javascript	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/easyResponsiveTabs.js	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/easyResponsiveTabs.js	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/payment.html)
17:34:49	14054/14054	---M-Z	200	added ('OK')	application/javascript	etag:%221638871549%22	https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/creditly.js	C:/My%20Web%20Sites/falguni/demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/assets/js/creditly.js	(from https://demo.w3layouts.com/demos_new/template_demo/07-12-2021/shoppykart-liberty-demo_Free/1589417704/web/payment.html)
